"","parcelid","bathroomcnt","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","finishedsquarefeet12","fips","fullbathcnt","latitude","longitude","lotsizesquarefeet","propertycountylandusecode","propertylandusetypeid","rawcensustractandblock","regionidcity","regionidcounty","regionidzip","roomcnt","yearbuilt","structuretaxvaluedollarcnt","taxvaluedollarcnt","assessmentyear","landtaxvaluedollarcnt","taxamount"
"2879744",10894694,3,4,3,1905,1905,6037,3,34171363,-118426282,8640,"0100",261,60371245.001006,12447,3101,96410,0,1938,65422,108678,2016,43256,1396.27
"2321065",12970863,2,4,2,1398,1398,6037,2,34137419,-117957658,6243,"0101",261,60374300.024016,24435,3101,96270,0,1949,156653,456862,2016,300209,5903.94
"2858264",13074897,2,3,2,1521,1521,6037,2,33965437,-117849029,7925,"0100",261,60374033.251018,24384,3101,96505,0,1963,186484,296814,2016,110330,3637.38
"1591808",13972427,2,4,2,2016,2016,6059,2,33733093,-117950131,6000,"122",261,60590992.04301,34780,1286,96990,9,1973,128176,423256,2016,295080,5103.32
"2505785",17129640,3,6,3,2901,2901,6111,3,34222807,-119011634,6946,"1111",261,61110053.032034,51239,2061,97091,10,1996,327672,655344,2016,327672,7287.28
"190494",14158543,3,5,3,2105,2105,6059,3,33917354,-117876865,5974,"122",261,60590218.144019,17150,1286,97035,8,1971,123070,584420,2016,461350,6699.24
"2777519",11533208,1,2,1,913,913,6037,1,33985830,-118426222,5626,"0100",261,60372753.022,12447,3101,96047,0,1950,135487,330968,2016,195481,4062.04
"2647940",12709975,2,4,2,1806,1806,6037,2,33772558,-118392886,7521,"0100",261,60376704.13102,54053,3101,96122,0,1963,211946,1059740,2016,847794,11944.57
"2171798",12902685,3,3,3,3370,3370,6037,3,34103604,-117824788,41980,"0100",261,60374013.121003,33836,3101,96513,0,1988,318646,811042,2016,492396,9574.31
"423734",12060120,2,2,2,1242,1242,6037,2,34163600,-118269000,53526,"010E",266,60373012.061001,45457,3101,96321,0,1962,145670,270561,2016,124891,2938.66
"2840050",12269704,1,2,1,1080,1080,6037,1,33920363,-118236264,9830,"0100",261,60375406.001008,24174,3101,96092,0,1955,87733,225050,2016,137317,3143.44
"1906044",14194511,3,4,3,3390,3390,6059,3,33875909,-117776797,8000,"122",261,60590218.293007,21412,1286,97079,0,1988,349221,756948,2016,407727,9228.32
"437134",11618743,3,2,3,1377,1377,6037,3,34063400,-118431000,12749,"010C",266,60372656.021001,12447,3101,96005,0,1988,282850,621528,2016,338678,7436.33
"2896984",11559123,3,3,3,2389,2389,6037,3,34032910,-118420931,5771,"0100",261,60372711.001008,12447,3101,96045,0,2005,479077,1196027,2016,716950,14405.63
"2626830",11033474,2,5,2,1806,1806,6037,2,34230463,-118442250,5666,"0100",261,60371199.00201,12447,3101,96411,0,1949,179912,353033,2016,173121,4417.7
"2497282",12296142,2,3,2,984,984,6037,2,33924120,-118182454,3449,"0100",261,60375400.002022,32616,3101,96113,0,1948,75900,339000,2016,263100,4562.96
"2099219",14035986,2.5,4,2.5,1968,1968,6059,2,33736665,-117913552,6600,"122",261,60590992.023004,47568,1286,97004,8,1977,137480,352188,2016,214708,4133.06
"1087260",10714268,2,3,2,1964,1964,6037,2,34225250,-118606009,11487,"0100",261,60371132.322019,12447,3101,96339,0,1960,150460,573616,2016,423156,7148.44
"1306981",12891252,1,2,1,748,748,6037,1,34066882,-117774350,8099,"0100",261,60374023.01201,20008,3101,96508,0,1926,37682,143500,2016,105818,1961.29
"2971476",11527897,2,2,2,2054,2054,6037,2,34007001,-118424903,7000,"0100",261,60372723.012002,12447,3101,96047,0,1948,34629,611830,2016,577201,7523.05
"629507",11173650,2,4,2,1969,1969,6037,2,34405695,-118479380,11197,"0100",261,60379200.312013,54311,3101,96374,0,1998,219558,372377,2016,152819,5661.02
"217071",12657188,2,3,2,1298,1298,6037,2,33714669,-118302972,6248,"0100",261,60372975.004017,12447,3101,96221,0,1952,123386,319965,2016,196579,3867.43
"2650601",14065790,2.5,3,2.5,1444,1444,6059,2,33683274,-117993277,3371,"122",261,60590993.052016,25218,1286,96966,6,1977,109540,587919,2016,478379,6743.26
"2830858",14399649,3,4,3,2004,2004,6059,3,33553286,-117755781,7475,"122",261,60590626.322005,52842,1286,96969,8,1965,124366,1426000,2016,1301634,15304.08
"1549167",14502817,3,4,3,2287,2287,6059,3,33648946,-117611396,3504,"122",261,60590320.494012,15554,1286,96993,0,1999,259530,538035,2016,278505,7980.7
"1796495",12162796,3,3,3,1946,1946,6037,3,34196553,-118142487,6307,"0100",261,60374602.005,30187,3101,96265,0,1947,147001,209993,2016,62992,2735.03
"2149559",10885266,2,3,2,1637,1637,6037,2,34188706,-118429000,6721,"0100",261,60371235.201005,12447,3101,96410,0,1953,186456,409986,2016,223530,5042.58
"292333",12779909,1,2,1,1476,1476,6037,1,34001063,-118061812,10637,"0100",261,60375012.001029,14634,3101,96169,0,1951,72058,360304,2016,288246,4682.31
"2898024",11875136,2,2,2,1060,1060,6037,2,34092040,-118179471,7498,"0100",261,60372012.00101,12447,3101,96013,0,1925,65243,75154,2016,9911,1087.36
"1593299",14371375,2,3,2,1677,1677,6059,2,33632430,-117690462,6080,"122",261,60590524.162006,32380,1286,96962,6,1969,121519,283117,2016,161598,2981.14
"1399847",14490708,2.5,6,2.5,2882,2882,6059,2,33610565,-117659603,8057,"122",261,60590320.021004,12773,1286,96995,10,1971,152190,792910,2016,640720,8116.56
"1526585",11868766,3,4,3,2219,2219,6037,3,34029302,-118101594,7840,"0100",261,60375300.051006,25953,3101,96192,0,1976,257111,559493,2016,302382,8365.73
"1854390",11725776,1,2,1,790,790,6037,1,34030223,-118370063,5039,"0100",261,60372199.022004,12447,3101,95997,0,1940,41266,133437,2016,92171,1746.44
"1816386",14092143,2,4,2,1686,1686,6059,2,33771774,-118007943,8216,"122",261,60590999.033014,34780,1286,96990,7,1964,94702,604033,2016,509331,7180.26
"2403606",11079871,6,6,6,5814,5814,6037,6,34239660,-118614148,40562,"0100",261,60371132.372003,12447,3101,96346,0,1993,802559,1358703,2016,556144,16541.26
"1483687",12356626,2,2,2,1152,1152,6037,2,33986626,-118176543,6344,"0100",261,60375337.031001,32753,3101,96119,0,1945,80035,148712,2016,68677,2307.92
"1037764",12774527,2,2,2,1238,1238,6037,2,34031395,-118016465,2309,"010D",269,60374083.031035,113576,3101,96169,0,1967,102000,307000,2016,205000,3849
"488758",14151348,2,4,2,1654,1654,6059,2,33941562,-117925474,10449,"122",261,60590014.022009,18874,1286,96186,7,1961,44284,70460,2016,26176,1112.12
"2835715",11033849,1,3,1,1026,1026,6037,1,34232501,-118439733,6585,"0100",261,60371199.001003,12447,3101,96411,0,1950,59008,191830,2016,132822,2480.44
"1847090",14338304,2.5,4,2.5,1987,1987,6059,2,33793816,-117768363,3600,"122",261,60590756.052002,33252,1286,97067,0,1989,233403,388089,2016,154686,4985.84
"828443",12575383,3,3,3,2206,2206,6037,3,33855867,-118238867,4993,"0100",261,60375433.043007,10723,3101,96230,0,1963,64705,77518,2016,12813,1431.96
"1253146",17052147,2,3,2,1555,1555,6111,2,34465239,-119199755,53579,"1110",261,61110009.032019,13091,2061,97099,5,1982,222636,371052,2016,148416,3964.14
"608875",14367412,2.5,4,2.5,2173,2173,6059,2,33684405,-117668421,3420,"122",261,60590524.222,32380,1286,96946,0,1994,240352,683452,2016,443100,7988.1
"2928654",12088790,2,4,2,2136,2136,6037,2,34130357,-118209829,11305,"0100",261,60371816.002002,12447,3101,96022,0,1928,194355,378887,2016,184532,4652.48
"177984",11496352,4,4,4,2705,2705,6037,4,33872288,-118388995,2511,"0100",261,60376207.014001,33612,3101,96124,0,2002,386284,924645,2016,538361,10994.49
"2055758",14403672,2,3,2,2231,2231,6059,2,33526678,-117769330,4680,"122",261,60590626.202028,52842,1286,96969,6,1929,363389,7227805,2016,6864416,74391.82
"2142670",12988447,2,3,2,1141,1141,6037,2,34079027,-117965426,4854,"0100",261,60374052.022016,10241,3101,96465,0,1960,102000,345000,2016,243000,4371.69
"2775124",10831263,2,3,2,1224,1224,6037,2,34206398,-118466553,5237,"0100",261,60371273.001012,12447,3101,96415,0,1956,90036,242238,2016,152202,2973.7
"2214188",12318525,4,5,4,3288,3288,6037,4,33956690,-118143120,9304,"0100",261,60375508.006009,4406,3101,96101,0,2000,406896,592296,2016,185400,7227.8
"1775924",17223093,4,4,4,3523,3523,6111,4,34235999,-118811458,7578,"1111",261,61110075.071003,27110,2061,97118,9,1990,403448,806896,2016,403448,13101.08
"778079",11061205,2,3,2,1729,1729,6037,2,34233561,-118493551,8820,"0101",261,60371173.031004,12447,3101,96369,0,1956,56104,73891,2016,17787,975.46
"2771237",14468224,2,3,2,1715,1715,6059,2,33584434,-117592198,6050,"122",261,60590320.45201,17597,1286,96989,0,1996,206759,630381,2016,423622,6574.86
"1427542",13909848,2.5,4,2.5,1721,1721,6059,2,33842984,-117968953,6565,"122",261,60590868.023001,16764,1286,97020,8,1955,57780,80270,2016,22490,1227.5
"1900342",12090427,1,2,1,1091,1091,6037,1,34137628,-118196286,7409,"0100",261,60371815.001,12447,3101,96022,0,1941,155637,752299,2016,596662,9020.94
"1349752",12433157,1,3,1,1116,1116,6037,1,33836601,-118069955,15194,"0100",261,60375551.042001,21778,3101,96216,0,1941,72430,276017,2016,203587,3734.41
"151607",11043403,3,3,3,1655,1655,6037,3,34230700,-118455000,23264,"012C",266,60371201.082,12447,3101,96411,0,1983,99737,124139,2016,24402,1599.32
"1679234",12674582,3,5,3,2755,2755,6037,3,33842188,-118364422,5997,"0100",261,60376506.031019,54722,3101,96161,0,1965,202186,517888,2016,315702,6037.57
"209695",17254464,2,3,2,1120,1120,6111,2,34278739,-118748863,7304,"1111",261,61110079.045002,27110,2061,97118,5,1961,146527,419389,2016,272862,4951.78
"354022",14018664,2,3,2,1807,1807,6059,2,33690000,-117935560,6005,"122",261,60590638.051005,38032,1286,96958,6,1960,147134,765911,2016,618777,8617.5
"1113768",13051879,2,3,2,1773,1773,6037,2,34126166,-117704492,13248,"0100",261,60374002.061019,30908,3101,96469,0,1976,164709,245202,2016,80493,3318.49
"1531883",13868502,2.5,3,2.5,2172,2172,6059,2,33883080,-117912405,11300,"122",261,60590114.012011,24812,1286,97039,7,1960,166747,763285,2016,596538,8614.7
"1097011",12631944,1,3,1,912,912,6037,1,33796492,-118259248,5411,"0100",261,60372941.102009,12447,3101,96228,0,1954,23792,47584,2016,23792,651.82
"765422",11742434,5,4,5,4440,4440,6037,5,34042579,-118329630,11923,"0100",261,60372182.20101,12447,3101,96000,0,1951,156966,259830,2016,102864,3504.02
"2253838",10869662,3,3,3,2664,2664,6037,3,34149728,-118496174,23097,"0101",261,60371397.014,12447,3101,96426,0,1950,129596,216146,2016,86550,2794.08
"2409184",12631455,2,3,2,1435,1435,6037,2,33794503,-118263610,6263,"0100",261,60372942.002011,12447,3101,96228,0,1927,28767,51522,2016,22755,813.13
"2633285",12783116,2,2,2,1506,1506,6037,2,33993321,-118044361,8490,"0100",261,60375013.001,14634,3101,96169,0,1955,46163,75138,2016,28975,1379.02
"1165710",11026411,2,4,2,1666,1666,6037,2,34232505,-118424958,6000,"0100",261,60371198.002007,12447,3101,96361,0,1964,107935,207174,2016,99239,2600.23
"1976403",12467583,1,2,1,798,798,6037,1,33822723,-118172458,3271,"0100",261,60375720.012,46298,3101,96241,0,1927,90486,236151,2016,145665,2894.1
"981868",14366162,2.5,4,2.5,2626,2626,6059,2,33653427,-117682128,9360,"122",261,60590524.252003,32380,1286,96962,9,1983,201265,633122,2016,431857,6591.06
"739954",12841084,2,2,2,1328,1328,6037,2,34043366,-117940141,10867,"0100",261,60374075.013,118694,3101,96488,0,1950,108089,372314,2016,264225,4518.33
"1884947",11941510,3,3,3,2464,2464,6037,3,34085449,-118262712,7999,"0100",261,60371955.002005,12447,3101,96007,0,1952,132889,162927,2016,30038,2060.68
"2673100",11504750,7,5,7,7964,7964,6037,7,33897535,-118404846,10833,"0100",261,60376203.012013,19177,3101,96117,0,2012,3558438,5848298,2016,2289860,64578.89
"1577247",14019977,2.5,3,2.5,2337,2337,6059,2,33679068,-117931133,8000,"122",261,60590638.022002,38032,1286,96958,8,2001,303850,742670,2016,438820,8373.58
"1501423",13033619,2,4,2,1431,1431,6037,2,34132662,-117859330,9093,"0100",261,60374011.022031,11626,3101,96486,0,1952,74098,147326,2016,73228,2000.1
"2470769",13839513,2.5,3,2.5,1672,1672,6059,2,33742053,-117890477,6540,"122",261,60590748.012012,47568,1286,97003,5,1957,44426,62102,2016,17676,958.84
"1121745",11236875,2,3,2,1825,1825,6037,2,34543500,-118050533,7006,"0100",261,60379107.12102,40227,3101,97330,0,1998,182253,227816,2016,45563,4293.38
"2857167",12800203,2,3,2,1200,1200,6037,2,33951097,-118047377,6260,"0100",261,60375029.021009,118225,3101,96173,0,1956,61203,118393,2016,57190,1805.34
"1897127",11122346,3,4,3,1935,1935,6037,3,34438187,-118487226,11174,"0100",261,60379200.281019,54311,3101,96374,0,1984,191346,433098,2016,241752,5829.57
"1517577",14057868,2,3,2,1775,1775,6059,2,33682438,-117945276,6039,"122",261,60590992.163,25218,1286,96964,6,1965,83140,161811,2016,78671,2085.32
"995225",13970451,2,3,2,1201,1201,6059,2,33741463,-117940717,6031,"122",261,60590992.031002,47568,1286,97004,6,1960,28598,49255,2016,20657,875.24
"2975070",12474985,2,3,2,1643,1643,6037,2,33856989,-118144110,5151,"0100",261,60375707.01101,12292,3101,96212,0,1950,157168,234511,2016,77343,3012.73
"798149",12480724,2,3,2,1673,1673,6037,2,33862075,-118126906,5752,"0100",261,60375700.022003,12292,3101,96212,0,1942,150882,365994,2016,215112,4472.25
"848936",11537819,3,2,3,2080,2080,6037,3,33984600,-118444000,122942,"010C",266,60372741.001015,12447,3101,96128,0,1999,509636,1244597,2016,734961,14892.78
"918949",12866673,3,2,3,1668,1668,6037,3,34117305,-117698270,89943,"010C",266,60374018.001002,30908,3101,96469,0,1987,185930,373376,2016,187446,4625.5
"1661228",11913892,3,4,3,2107,2107,6037,3,34114780,-118105497,11852,"0100",261,60374641.004013,54299,3101,96296,0,1938,307030,1229505,2016,922475,15293.07
"568561",10838707,2,2,2,1867,1867,6037,2,34187055,-118466214,15000,"0101",261,60371277.112,12447,3101,96415,0,1946,253000,6e+05,2016,347000,7463.39
"1644740",11546428,1,2,1,837,837,6037,1,33995859,-118470352,5765,"0100",261,60372733.002001,12447,3101,96127,0,1940,426405,2132025,2016,1705620,34980.42
"2899658",12308319,1,3,1,1152,1152,6037,1,33964293,-118207204,7430,"0100",261,60375345.013004,39076,3101,96110,0,1938,97834,270560,2016,172726,4200.05
"1572305",12080123,3,4,3,2822,2822,6037,3,34152974,-118203162,17037,"0101",261,60373009.022,45457,3101,96325,0,1937,82227,655024,2016,572797,7297.96
"2655928",10825696,2,2,2,1077,1077,6037,2,34214600,-118430000,90644,"010E",266,60371204.001,12447,3101,96411,0,1971,54516,137384,2016,82868,1736.32
"659883",11431511,1,3,1,1320,1320,6037,1,33889847,-118312253,7192,"0100",261,60376034.002013,45398,3101,96106,0,1952,91730,311360,2016,219630,3963.77
"1468204",12242497,2,3,2,1419,1419,6037,2,33919911,-118295266,7416,"0100",261,60376028.022001,118875,3101,96025,0,1954,67200,336000,2016,268800,4467.77
"823449",11201078,2,3,2,1499,1499,6037,2,34578016,-118095058,7427,"0100",261,60379105.02201,40227,3101,97328,0,1955,86800,174000,2016,87200,2991.85
"2790849",11000022,2,3,2,1470,1470,6037,2,34250641,-118294036,11101,"0100",261,60371014.002001,12447,3101,96284,0,1980,52690,245656,2016,192966,3114.69
"1033432",11654076,2,4,2,1574,1574,6037,2,34111741,-118434908,19096,"0100",261,60372612.002,12447,3101,96086,0,1957,151800,1434200,2016,1282400,17385.53
"578547",14192691,2,3,2,1681,1681,6059,2,33875056,-117786755,6000,"122",261,60590218.162009,21412,1286,97078,7,1972,96721,306857,2016,210136,3761.48
"2128038",13078848,2,5,2,2246,2246,6037,2,34021789,-117852116,7600,"0101",261,60374034.022002,34636,3101,96522,0,1976,379320,636620,2016,257300,7443.25
"1409273",12378261,1,3,1,1071,1071,6037,1,34006574,-118103484,5925,"0100",261,60375321.011017,25953,3101,96192,0,1922,19882,57879,2016,37997,1265.95
"418172",17092962,2,3,2,2070,2070,6111,2,34277254,-119186382,7920,"1111",261,61110012.021009,34543,2061,97084,8,1959,185869,282434,2016,96565,2966.04
"2076910",11461739,2,3,2,1674,1674,6037,2,33961625,-118416521,6251,"0100",261,60372765.001015,12447,3101,96026,0,1943,90840,440322,2016,349482,5372.79
"1949213",13066785,3,3,3,1948,1948,6037,3,34033810,-117764351,11712,"0100",261,60374033.184022,20008,3101,96506,0,1980,164882,282375,2016,117493,3852.27
"31762",10882689,2,3,2,1266,1266,6037,2,34191495,-118410567,6532,"0100",261,60371233.031006,12447,3101,96451,0,1947,134663,344809,2016,210146,4164.96
"1893066",14453429,2.5,4,2.5,2414,2414,6059,2,33465921,-117577647,7782,"122",261,60590320.231024,13693,1286,96983,0,2002,315787,745000,2016,429213,9783.14
"989698",11884022,3,4,3,2296,2296,6037,3,34109774,-118144265,8423,"0100",261,60374805.003005,27183,3101,96280,0,1935,163081,801360,2016,638279,9263.65
"1493857",11026893,1,2,1,1243,1243,6037,1,34227744,-118426395,7410,"0100",261,60371197.003,12447,3101,96361,0,1950,157840,321445,2016,163605,4040.31
"410708",12530647,1,3,1,1098,1098,6037,1,33759517,-118134620,2698,"0100",261,60375773.004014,46298,3101,96237,0,1925,158400,792000,2016,633600,9396.72
"180526",10799903,3,3,3,1330,1330,6037,3,34176000,-118530000,20676,"010C",266,60371392.003001,12447,3101,96379,0,1979,170862,336546,2016,165684,4150.23
"1023184",12835504,1,3,1,953,953,6037,1,34006677,-117957310,6474,"0100",261,60374086.301001,45602,3101,96489,0,1954,54103,228746,2016,174643,2921.18
"2397982",14252265,2,3,2,1852,1852,6059,2,33770976,-117897284,7350,"122",261,60590891.071025,24832,1286,97050,6,1958,96090,463647,2016,367557,5720.98
"553964",10930830,1,2,1,1300,1300,6037,1,34154901,-118362463,6841,"0101",261,60371255.022005,12447,3101,96447,0,1941,160216,532640,2016,372424,6491.22
"1810259",11845009,1,2,1,1230,1230,6037,1,34059383,-118113386,5950,"0101",261,60374822.022,6021,3101,96497,0,1946,37047,58764,2016,21717,903.12
"115674",14074498,2.5,3,2.5,1435,1435,6059,2,33705016,-117978265,7260,"122",261,60590992.33101,8384,1286,97008,6,1965,85477,614182,2016,528705,6782.38
"2827291",12785606,1,2,1,936,936,6037,1,33977902,-118039676,3525,"0100",261,60375015.043005,14634,3101,96170,0,1920,52272,259739,2016,207467,3454.88
"2046120",11119945,3,2,3,1090,1090,6037,3,34429500,-118550000,5903,"010C",266,60379201.152002,54311,3101,96377,0,1995,218079,329298,2016,111219,4975.47
"2327795",10784965,1,3,1,1072,1072,6037,1,34196229,-118557153,5955,"0100",261,60371330.002005,12447,3101,96364,0,1953,50080,250404,2016,200324,3109.92
"1466869",11867547,1,2,1,1070,1070,6037,1,34084593,-118158138,5245,"0100",261,60374808.022006,50677,3101,96533,0,1939,50654,253290,2016,202636,3145.89
"1215340",12408011,2,4,2,2184,2184,6037,2,33878173,-118083677,5224,"0100",261,60375548.012001,30267,3101,96204,0,1961,61289,93916,2016,32627,1473.56
"833005",14467866,2.5,4,2.5,1655,1655,6059,2,33594384,-117593062,4400,"122",261,60590320.452,17597,1286,96989,0,1997,197422,289971,2016,92549,3091.64
"192533",14452729,3,4,3,2641,2641,6059,3,33460512,-117582199,4875,"122",261,60590320.232001,13693,1286,96983,0,2000,267381,525256,2016,257875,7803.02
"973890",11636783,2,2,2,1520,1520,6037,2,34085426,-118389219,8387,"0100",261,60377006.003011,48424,3101,96086,0,1950,158569,470104,2016,311535,5632.76
"1069393",13934008,2,3,2,1634,1634,6059,2,33786014,-117934197,11600,"122",261,60590883.022009,24832,1286,97047,5,1954,174889,670586,2016,495697,8119.92
"580962",12227250,1,2,1,780,780,6037,1,33942084,-118284175,4966,"0100",261,60372412.012001,12447,3101,96025,0,1923,42640,213202,2016,170562,2607.75
"973352",11486579,4,4,4,3344,3344,6037,4,33883184,-118368059,6057,"0100",261,60376205.013013,33612,3101,96124,0,1999,402483,729582,2016,327099,8903.01
"799713",12855172,2,3,2,1252,1252,6037,2,33977361,-117839033,12474,"0100",261,60374033.252005,24384,3101,96505,0,1962,80813,404068,2016,323255,4009.28
"1418637",10832005,2,2,2,1752,1752,6037,2,34199076,-118476377,11763,"0100",261,60371276.041007,12447,3101,96415,0,1947,102973,240890,2016,137917,2993
"2462536",10923422,1,2,1,845,845,6037,1,34223787,-118369030,6281,"0100",261,60371211.011003,12447,3101,96375,0,1953,75010,152769,2016,77759,1855.8
"1920952",14209114,2,3,2,1395,1395,6059,2,33853749,-117811632,8600,"122",261,60590219.031005,16764,1286,97026,6,1964,42526,64483,2016,21957,1010.6
"2144468",14174169,3,4,3,2304,2304,6059,3,33901243,-117872687,7999,"122",261,60590117.072,24812,1286,97043,8,1972,109653,211901,2016,102248,2573.8
