"","parcelid","bathroomcnt","bedroomcnt","calculatedbathnbr","calculatedfinishedsquarefeet","finishedsquarefeet12","fips","fullbathcnt","latitude","longitude","lotsizesquarefeet","propertycountylandusecode","propertylandusetypeid","rawcensustractandblock","regionidcity","regionidcounty","regionidzip","roomcnt","yearbuilt","structuretaxvaluedollarcnt","taxvaluedollarcnt","assessmentyear","landtaxvaluedollarcnt","taxamount"
"826613",12712898,2,4,2,1670,1670,6037,2,33774513,-118372270,10956,"0100",261,60376704.031007,54053,3101,96122,0,1959,2e+05,1e+06,2015,8e+05,11632.74
"1632974",14224976,2,4,2,1872,1872,6059,2,33818808,-117844140,8855,"122",261,60590762.082009,33252,1286,97063,7,1962,62844,86277,2015,23433,1250.96
"939869",11182994,2,3,2,1691,1691,6037,2,34617270,-118218283,13890,"0100",261,60379103.023016,40227,3101,97329,0,1989,180046,222418,2015,42372,3677.11
"2071948",11724438,1,3,1,1233,1233,6037,1,34019343,-118340041,6041,"0100",261,60372195.00201,12447,3101,95997,0,1942,62881,293140,2015,230259,3650.99
"2284348",12844618,3,3,3,2086,2086,6037,3,33985116,-117910222,8002,"0100",261,60374086.261005,22827,3101,96492,0,1982,144241,356366,2015,212125,4576.17
"1431187",11398340,3,5,3,2254,2254,6037,3,33979088,-118352011,7148,"0100",261,60376009.112011,45888,3101,96134,0,1925,202400,294429,2015,92029,4184.77
"2047391",13036027,2,4,2,1840,1840,6037,2,34112923,-117855525,7507,"0100",261,60374012.031015,11626,3101,96485,0,1987,165584,269524,2015,103940,3574.39
"2606037",11543175,2,3,2,1430,1430,6037,2,34010322,-118423417,5459,"0100",261,60372719.013006,12447,3101,96047,0,1955,39348,102358,2015,63010,1351.74
"526943",12156591,3,4,3,2453,2453,6037,3,34201101,-118184940,11638,"0100",261,60374605.025006,46080,3101,96271,0,1947,123742,166116,2015,42374,3224.53
"778379",11858104,3,4,3,2628,2628,6037,3,34048335,-118106241,6352,"0100",261,60374825.211007,54212,3101,96510,0,1995,265239,502053,2015,236814,6230.83
"2923804",12922546,2,3,2,1576,1576,6037,2,34089261,-117855665,8183,"0101",261,60374037.022,24245,3101,96475,0,1962,142048,349003,2015,206955,4309.73
"1810517",13922415,3,4,3,1357,1357,6059,3,33831760,-117889266,6338,"122",261,60590863.012006,16764,1286,97024,7,1955,126612,412518,2015,285906,4954.56
"412705",14047518,4.5,4,4.5,3938,3938,6059,4,33654624,-117964810,6720,"122",261,60590992.392002,25218,1286,96964,0,1990,393176,923067,2015,529891,10467.24
"661192",12276301,1,3,1,1201,1201,6037,1,33891739,-118238658,6097,"0100",261,60375425.012006,24174,3101,96090,0,1947,107159,179025,2015,71866,3235.62
"1034353",12664688,2,2,2,955,955,6037,2,33832700,-118377000,147100,"010E",266,60376213.012001,33612,3101,96123,0,1970,85000,418000,2015,333000,5319.05
"1629355",12617610,2,3,2,1930,1930,6037,2,33801001,-118215915,6795,"0100",261,60375727.003008,46298,3101,96244,0,1977,137423,165272,2015,27849,2233.73
"547258",14226093,2,4,2,1725,1725,6059,2,33834523,-117839540,8000,"122",261,60590762.023005,33252,1286,97063,8,1977,139627,545909,2015,406282,6001.32
"2084972",11169372,3,3,3,2157,2157,6037,3,34402197,-118554762,7652,"010D",269,60379203.304008,54311,3101,96378,0,1986,218391,386329,2015,167938,5745.55
"461466",17137706,2,4,2,1358,1358,6111,2,34240498,-119017412,7200,"1111",261,61110054.041013,51239,2061,97089,8,1962,148064,246769,2015,98705,2647.52
"1126156",13988183,2.5,4,2.5,2267,2267,6059,2,33829370,-117983324,5600,"122",261,60590870.012005,16764,1286,97023,8,1968,166851,286555,2015,119704,3468.64
"2082217",14053487,4,4,4,3451,3451,6059,4,33675699,-117966477,4262,"1",261,60590992.152018,25218,1286,96964,0,2014,608951,1237354,2015,628403,13851.24
"172074",12710018,3,4,3,2420,2420,6037,3,33770964,-118394661,7328,"0100",261,60376704.132012,54053,3101,96122,0,1971,101771,160296,2015,58525,2113.75
"211725",11439480,2,2,2,1084,1084,6037,2,33891400,-118352000,22916,"010C",266,60376038.021006,46178,3101,96111,0,1984,173990,230912,2015,56922,4391.17
"2643238",14142653,2,4,2,1871,1871,6059,2,33893162,-117961826,8316,"122",261,60590017.043004,24812,1286,97041,8,1964,140974,263447,2015,122473,3167.84
"2083262",10725316,3,4,3,1646,1646,6037,3,34198733,-118651119,12136,"0100",261,60371344.211025,12447,3101,96342,0,1964,139997,287005,2015,147008,3676.71
"1839816",13835026,1.5,2,1.5,1200,1200,6059,1,33764300,-117891614,7004,"122",261,60590753.022013,47568,1286,97006,6,1954,63737,238886,2015,175149,2973.7
"1796538",14128761,3,4,3,2363,2363,6059,3,33840978,-117873458,5700,"122",261,60590864.063001,16764,1286,97025,8,1970,172780,385143,2015,212363,4643.42
"1255128",12015024,1,2,1,1704,1704,6037,1,34098802,-118354873,5398,"0100",261,60371898.001001,12447,3101,96027,0,1916,27721,68289,2015,40568,934.29
"1278090",12766440,3,4,3,1435,1435,6037,3,34057894,-118016892,2509,"010D",269,60374339.011004,51861,3101,96479,0,2003,206640,370535,2015,163895,5034.63
"92054",11148814,2,3,2,2036,2036,6037,2,34424581,-118437332,17819,"0100",261,60379200.391001,54311,3101,96401,0,1996,226886,284146,2015,57260,4060.29
"166532",11170137,3,3,3,2114,2114,6037,3,34408744,-118563589,7608,"010D",269,60379203.302003,54311,3101,96378,0,1989,316887,528123,2015,211236,7444.84
"663392",12811299,3,3,3,2140,2140,6037,3,33988024,-117960445,10680,"0101",261,60374086.252006,45602,3101,96489,0,1965,157005,308443,2015,151438,3940.06
"442061",13939414,3,5,3,2534,2534,6059,3,33775712,-117816380,12700,"122",261,60590758.081015,40081,1286,97067,9,1960,181133,559129,2015,377996,6212.36
"146261",14404115,2.5,3,2.5,2247,2247,6059,2,33537945,-117758497,11200,"122",261,60590626.201004,52842,1286,96969,7,1962,75817,108377,2015,32560,1917.9
"646094",12217458,1,2,1,884,884,6037,1,33950354,-118239536,7150,"0100",261,60372422.003001,12447,3101,95983,0,1909,61083,155543,2015,94460,2235.92
"207252",12252237,3,4,3,2052,2052,6037,3,33904966,-118291919,2700,"010D",269,60376030.012008,45398,3101,96104,0,2005,204000,472000,2015,268000,6169.83
"2005140",14361606,3,2,3,1672,1672,6059,3,33686079,-117663498,6600,"122",261,60590524.261001,32380,1286,96946,0,1990,230499,599778,2015,369279,7032.4
"1244876",13886877,2.5,4,2.5,1662,1662,6059,2,33630546,-117948965,2385,"122",261,60590636.032007,53571,1286,96981,7,1964,92627,834017,2015,741390,9685.5
"720501",12212256,2,3,2,1642,1642,6037,2,33954041,-118266257,5312,"0100",261,60372400.201007,12447,3101,95984,0,1926,87838,187506,2015,99668,2558.47
"2694201",11166784,2,2,2,864,864,6037,2,34401787,-118545933,3530,"010D",269,60379203.311001,54311,3101,96378,0,1981,46894,64208,2015,17314,1415.8
"837151",11623738,3,2,3,2224,2224,6037,3,34053200,-118408000,464470,"010C",266,60372679.012002,12447,3101,96048,0,1979,320588,1360447,2015,1039859,16588.13
"1391777",12705551,3,4,3,2448,2448,6037,3,33759938,-118376709,9199,"0101",261,60376704.051036,54053,3101,96122,0,1963,215000,1079000,2015,864000,13866.74
"744874",10734731,2,3,2,2781,2781,6037,2,34178597,-118649325,10845,"0100",261,60371373.021008,12447,3101,96389,0,1963,248059,666250,2015,418191,8410.15
"1582707",12128050,4,5,4,4460,4460,6037,4,34174987,-118076466,29463,"0100",261,60374600.003008,47019,3101,96295,0,1986,416691,1079221,2015,662530,12820.32
"916978",13022574,3,3,3,1948,1948,6037,3,34109114,-117909896,6933,"0100",261,60374045.031022,37015,3101,96464,0,1954,124081,217871,2015,93790,2880.22
"1081464",13974854,2,3,2,1769,1769,6059,2,33736411,-117909221,6000,"122",261,60590748.031033,47568,1286,97004,7,1962,48678,69024,2015,20346,1047.9
"348966",12324477,2,2,2,575,575,6037,2,33898700,-118152000,52124,"010E",266,60375535.022002,6395,3101,96220,0,1988,58300,72901,2015,14601,1160.47
"1013638",11035028,2,3,2,1153,1153,6037,2,34240629,-118435631,6229,"0100",261,60371194.004,12447,3101,96361,0,1952,27921,53191,2015,25270,754.99
"177120",14462965,3.5,5,3.5,3432,3432,6059,3,33571672,-117639610,6322,"122",261,60590320.572006,52835,1286,96998,0,1999,500513,1050579,2015,550066,15182.98
"2207693",12289087,1,2,1,622,622,6037,1,33898001,-118198691,5472,"0100",261,60375421.051,24174,3101,96091,0,1941,92072,182891,2015,90819,3508.52
"2059231",12313157,1,2,1,916,916,6037,1,33940885,-118184219,5397,"0100",261,60375361.032018,47762,3101,96125,0,1938,116000,364000,2015,248000,4610.31
"620183",13908711,2,4,2,2084,2084,6059,2,33866089,-117983612,7150,"122",261,60590018.012005,24812,1286,97041,8,1980,172708,245782,2015,73074,3081.78
"17719",11118789,2,3,2,1799,1799,6037,2,34436202,-118553183,6766,"010D",269,60379201.141053,54311,3101,96377,0,1992,144734,346027,2015,201293,5488.27
"205019",14219687,2,3,2,1760,1760,6059,2,33815678,-117798567,15400,"122",261,60590219.123062,33252,1286,97065,7,1972,65788,96984,2015,31196,1401.86
"1952018",11449752,2,4,2,1397,1397,6037,2,33878879,-118328102,5046,"0100",261,60376500.04101,54722,3101,96162,0,1954,46082,90936,2015,44854,1309.12
"432403",17255332,2,3,2,1712,1712,6111,2,34275222,-118755787,6516,"1111",261,61110079.043,27110,2061,97118,7,1968,153005,437160,2015,284155,5027.86
"1583984",12441759,1,2,1,650,650,6037,1,33887042,-118170345,8070,"0100",261,60375538.022001,6395,3101,96220,0,1939,52000,261000,2015,209000,3884.48
"89939",17200937,2,3,2,1595,1595,6111,2,34271450,-118868749,5861,"1111",261,61110076.102001,25974,2061,97097,7,1980,163508,272506,2015,108998,3083.54
"2014416",12273512,1,2,1,699,699,6037,1,33910503,-118228029,3468,"0100",261,60375414.003005,24174,3101,96092,0,1949,57934,173395,2015,115461,2533.45
"886746",12897324,2,3,2,1431,1431,6037,2,34089319,-117754812,6884,"0100",261,60374022.00101,20008,3101,96507,0,1963,182431,216405,2015,33974,2797.77
"15435",17148183,2.5,4,2.5,2594,2594,6111,2,34186564,-119202588,7452,"1111",261,61110088.001023,13150,2061,97106,8,1969,124549,165790,2015,41241,1979.08
"1477952",11975371,2,2,2,1469,1469,6037,2,34132046,-118180530,7490,"0100",261,60374638.004019,47019,3101,96293,0,1949,138916,274108,2015,135192,3377.26
"202806",12951629,2,3,2,1153,1153,6037,2,34064174,-117917887,8074,"0100",261,60374065.003,14542,3101,96523,0,1951,71481,195011,2015,123530,2430.91
"1613902",12513309,5,7,5,3735,3735,6037,5,33795669,-118130996,5769,"0100",261,60375749.014006,46298,3101,96247,0,1947,433103,591876,2015,158773,7241.17
"2208612",12507480,2,2,2,1966,1966,6037,2,33798700,-118163000,13436,"010C",266,60375734.031036,27103,3101,96234,0,1979,242000,480000,2015,238000,6185.63
"105506",10776376,2,3,2,1380,1380,6037,2,34205597,-118529358,6754,"0100",261,60371318.002002,12447,3101,96364,0,1948,85200,426000,2015,340800,5192.47
"1909135",11915009,3,3,3,1320,1320,6037,3,34098600,-118097000,20036,"010C",266,60374811.021002,33837,3101,96515,0,1972,171403,242755,2015,71352,3425.07
"1296683",11077424,3,4,3,2008,2008,6037,3,34261200,-118611000,101756,"010C",266,60371132.112007,12447,3101,96346,0,1970,167072,418191,2015,251119,5161.57
"1617130",14012381,1.5,4,1.5,1237,1237,6059,1,33813315,-118019420,6000,"122",261,60591102.032012,10608,1286,96180,6,1958,62487,247481,2015,184994,3105.84
"1549625",11099321,2,4,2,1392,1392,6037,2,34230156,-118569315,7124,"0100",261,60371134.013,12447,3101,96354,0,1956,110200,415000,2015,304800,6025.11
"1687375",12225728,1,2,1,741,741,6037,1,33941560,-118305954,6995,"0100",261,60376002.022003,118914,3101,96028,0,1938,25614,128075,2015,102461,2138.29
"1006476",13046617,2,4,2,2278,2278,6037,2,34123885,-117770348,9957,"0101",261,60374002.042012,39308,3101,96494,0,1975,236684,288386,2015,51702,3561.64
"1201329",14208279,2,3,2,1213,1213,6059,2,33858847,-117775262,5270,"122",261,60590219.052001,16764,1286,97026,6,1974,58555,145535,2015,86980,1871.2
"2151000",12944916,2,3,2,1748,1748,6037,2,34060907,-117935767,10027,"0101",261,60374067.022004,14542,3101,96523,0,1956,222710,418039,2015,195329,4978.52
"1260850",14129314,2.5,4,2.5,2191,2191,6059,2,33851478,-117882181,7700,"122",261,60590864.021021,16764,1286,97025,8,1958,113082,423391,2015,310309,6323.22
"2969216",13841029,2,3,2,1117,1117,6059,2,33739530,-117894193,6633,"122",261,60590748.061001,47568,1286,97003,5,1954,55477,338801,2015,283324,4106.48
"1458051",17127673,2,4,2,1921,1921,6111,2,34233395,-119063829,10904,"1111",261,61110052.042006,51239,2061,97089,6,1965,206000,585000,2015,379000,6338.88
"24347",12929836,2,3,2,1353,1353,6037,2,34082028,-117921203,7814,"0100",261,60374055.001003,14542,3101,96523,0,1955,106859,178094,2015,71235,2386.4
"1431204",11403263,1,3,1,1006,1006,6037,1,33987588,-118357852,6138,"0100",261,60377031.005004,396550,3101,96037,0,1944,50954,254773,2015,203819,3591.38
"2915166",17264471,2,3,2,1736,1736,6111,2,34177339,-118922546,7000,"1111",261,61110059.081006,34278,2061,96351,7,1966,256151,512302,2015,256151,5393.56
"1294901",17246978,2,3,2,1176,1176,6111,2,34261039,-118735112,4821,"1111",261,61110075.122002,27110,2061,97118,6,1989,194545,389090,2015,194545,4568.4
"1076088",11953872,2,3,2,1176,1176,6037,2,34104066,-118246943,6484,"0100",261,60371872.002,12447,3101,96020,0,1921,92421,199740,2015,107319,2542.99
"1521218",11579617,5,5,5,3534,3534,6037,5,34043501,-118491424,7562,"0100",261,60377012.011023,26964,3101,96149,0,1927,1371030,3432444,2015,2061414,44612.15
"169400",12044816,1,3,1,1433,1433,6037,1,34217765,-118244430,4249,"0100",261,60373006.005002,45457,3101,96330,0,1957,45831,210322,2015,164491,2340.7
"938260",10766267,2,3,2,1489,1489,6037,2,34213430,-118563366,13133,"0100",261,60371341.012004,12447,3101,96341,0,1956,136744,245414,2015,108670,3203.53
"1603114",14202139,2.5,3,2.5,2421,2421,6059,2,33882239,-117719841,12600,"122",261,60590218.281001,21412,1286,97079,0,1990,277613,950000,2015,672387,11122.14
"1453141",13905430,2,4,2,1696,1696,6059,2,33845554,-118010971,6100,"122",261,60591103.032001,10608,1286,96180,7,1955,94343,299342,2015,204999,3693.5
"250723",14503479,2,2,2,1120,1120,6059,2,33650219,-117648925,5815,"122",261,60590320.312004,12773,1286,96995,5,1977,86829,280131,2015,193302,2949.14
"2714208",12625625,2,2,2,1170,1170,6037,2,33791802,-118282853,224706,"010C",266,60372944.102003,12447,3101,96228,0,1980,108814,192804,2015,83990,2377.16
"2651850",11885364,2,3,2,1914,1914,6037,2,34107903,-118130293,13664,"0101",261,60374804.002,50677,3101,96531,0,1953,199075,680866,2015,481791,8126.88
"1079628",12811305,3,3,3,2488,2488,6037,3,33989413,-117960005,8531,"0101",261,60374086.252006,45602,3101,96489,0,1965,193404,265995,2015,72591,3475.61
"1981692",11422876,1,3,1,1092,1092,6037,1,33928415,-118348650,6383,"0100",261,60376021.042004,42150,3101,96107,0,1927,52881,264409,2015,211528,3671.13
"1733706",12676615,1,3,1,1112,1112,6037,1,33853096,-118353265,5537,"0100",261,60376505.01201,54722,3101,96161,0,1954,23225,81548,2015,58323,1193.36
"529495",12789077,2,2,2,1936,1936,6037,2,33968767,-118019393,7045,"0101",261,60375016.003004,14634,3101,96170,0,1960,255600,610000,2015,354400,7421.99
"1552743",12056669,2,3,2,1420,1420,6037,2,34162344,-118279725,6267,"0100",261,60373017.012002,45457,3101,96321,0,1937,150974,307067,2015,156093,3414.68
"1466245",12764161,1,2,1,905,905,6037,1,34057546,-118043663,7435,"0100",261,60374334.012003,36502,3101,96480,0,1942,67724,172766,2015,105042,2622.01
"2953418",12841869,2,3,2,1080,1080,6037,2,33971550,-117902954,6124,"0100",261,60374087.221012,22827,3101,96492,0,1961,32418,54426,2015,22008,994.27
"1055066",17236082,3,4,3,2034,2034,6111,3,34303466,-118754706,8748,"1111",261,61110079.031008,27110,2061,97118,7,2007,205000,587000,2015,382000,6640.56
"2711050",11827553,1,3,1,1037,1037,6037,1,34019627,-118176298,5255,"0100",261,60375313.011001,17882,3101,96004,0,1924,42147,211519,2015,169372,3045.59
"1297079",11194370,2,2,2,1685,1685,6037,2,34602080,-118140491,9714,"0101",261,60379102.011008,40227,3101,97329,0,1965,158323,194536,2015,36213,3163.16
"782207",12801524,3,3,3,1360,1360,6037,3,33966618,-118069599,5221,"0100",261,60375023.021014,396556,3101,96174,0,1983,87744,193292,2015,105548,2637.05
"375269",11408654,2,3,2,1595,1595,6037,2,33959800,-118332000,1554,"010C",266,60376007.03103,45888,3101,96137,0,1965,44097,76426,2015,32329,4979.16
"2150502",12824521,2,3,2,1598,1598,6037,2,33926725,-118021808,6793,"0100",261,60375035.013011,118225,3101,96172,0,1957,50773,82569,2015,31796,1383.89
"1847197",11145364,2,3,2,1107,1107,6037,2,34416800,-118491000,461495,"010C",266,60379200.301007,54311,3101,96374,0,1987,131766,169247,2015,37481,2538.95
"1949075",17211521,2.5,3,2.5,2636,2636,6111,2,34205106,-118874528,12600,"1111",261,61110066.002011,34278,2061,96383,6,1966,146478,197900,2015,51422,2105.14
"1134271",11534121,2,3,2,1932,1932,6037,2,33981600,-118434000,66563,"010C",266,60372753.022013,12447,3101,96128,0,1967,190940,790484,2015,599544,9715.63
"2831287",12127311,2,3,2,1784,1784,6037,2,34171414,-118074062,7224,"0101",261,60374600.003009,47019,3101,96295,0,1955,243266,719596,2015,476330,8525.99
"870955",12687589,3,4,3,3602,3602,6037,3,33772828,-118416317,7491,"0100",261,60376703.282018,33311,3101,96121,0,1976,357588,1792042,2015,1434454,21144.99
"2546008",11291845,2,4,2,1707,1707,6037,2,34684329,-118122712,8680,"0100",261,60379005.011008,5534,3101,97318,0,1983,134449,165461,2015,31012,2787.67
"1023674",14425385,3,3,3,1965,1965,6059,3,33483847,-117676373,7950,"122",261,60590423.103012,33840,1286,96985,7,1971,140622,298612,2015,157990,3121.54
"180106",10836023,1,3,1,1143,1143,6037,1,34187044,-118516309,6324,"0100",261,60371320.012005,12447,3101,96415,0,1950,88000,440000,2015,352000,5345.68
"68981",12937858,2,4,2,1430,1430,6037,2,34077819,-117931744,7007,"0100",261,60374055.005007,14542,3101,96523,0,1952,139708,304276,2015,164568,3635.64
"2471787",11319113,3,3,3,2733,2733,6037,3,34643476,-118237552,20029,"0101",261,60379012.131,40227,3101,97329,0,1995,301914,377392,2015,75478,5786.97
"2636098",11636638,7,6,7,7399,7399,6037,7,34076466,-118400873,12430,"0101",261,60377006.001026,10389,3101,96086,0,1992,1149612,6375126,2015,5225514,75349.6
"277398",12999124,3,3,3,1306,1306,6037,3,34103091,-118027960,4292,"010D",269,60374315.021008,14111,3101,96517,0,1985,147389,356567,2015,209178,4812.61
"1850496",12118604,1,3,1,1743,1743,6037,1,34160027,-118111480,6602,"0100",261,60374626.002002,47019,3101,96292,0,1926,128536,592456,2015,463920,7036.82
"1602313",14018147,2,3,2,1173,1173,6059,2,33790838,-117899071,7790,"122",261,60590761.031009,33252,1286,97066,6,1955,59628,450000,2015,390372,5067.34
"917580",13901739,2.5,3,2.5,1776,1776,6059,2,33892644,-117992636,8690,"122",261,60591106.043018,5465,1286,96190,7,1960,60616,86838,2015,26222,1289.24
"2744148",12699873,2,3,2,2462,2462,6037,2,33737040,-118326994,10475,"0100",261,60376707.023018,54053,3101,96122,0,1960,114717,163859,2015,49142,2571.48
"1936626",11279462,2,3,2,1143,1143,6037,2,34691403,-118165829,7720,"0100",261,60379010.082006,5534,3101,97319,0,1955,58157,119376,2015,61219,2213.31
"1785709",17205712,2,4,2,1431,1431,6111,2,34295165,-118855908,6603,"1111",261,61110076.144004,25974,2061,97097,7,1973,70514,91049,2015,20535,1040.4
"2680818",11683947,2,3,2,1641,1641,6037,2,34030604,-118756098,20293,"0100",261,60378004.081,12520,3101,96116,0,1954,397970,1989864,2015,1591894,23521.07
"2552586",13032113,3,4,3,2484,2484,6037,3,34153927,-117851883,12291,"0100",261,60374005.011014,11626,3101,96486,0,1966,211642,549764,2015,338122,6403.75
"2199549",10713985,3,3,3,1890,1890,6037,3,34221649,-118610329,11196,"0100",261,60371132.321013,12447,3101,96339,0,1959,61790,82164,2015,20374,1201.69
"2872342",11111079,2,3,2,1307,1307,6037,2,34441485,-118533633,3475,"010D",269,60379201.121,54311,3101,96377,0,1975,95000,352000,2015,257000,5047.23
"95497",12160476,1,3,1,1037,1037,6037,1,34195578,-118150870,8450,"0100",261,60374603.023001,30187,3101,96265,0,1924,107413,419958,2015,312545,5127.36
"2797025",10823553,2,3,2,1708,1708,6037,2,34216927,-118453234,6239,"0100",261,60371200.301001,12447,3101,96411,0,1953,161924,325128,2015,163204,5600.06
"1730192",11765912,2,4,2,1934,1934,6037,2,33998563,-118276091,5410,"0100",261,60372319.001002,12447,3101,96018,0,1907,129861,198219,2015,68358,2597.79
